,index,date,open,low,high,close,volume,symbol,vendor_name
409,409,2023-08-03 15:42:00,326.96,326.91,327.12,327.12,20032,MSFT,financial modeling prep
410,410,2023-08-03 15:41:00,326.86,326.845,327.06,326.99,39091,MSFT,financial modeling prep
411,411,2023-08-03 15:40:00,327.09,326.83,327.09,326.845,49118,MSFT,financial modeling prep
412,412,2023-08-03 15:39:00,327.12,327.04,327.2,327.08,27464,MSFT,financial modeling prep
413,413,2023-08-03 15:38:00,327.23,327.16,327.36,327.16,25437,MSFT,financial modeling prep
414,414,2023-08-03 15:37:00,327.42,327.16,327.42,327.2035,23132,MSFT,financial modeling prep
415,415,2023-08-03 15:36:00,327.41,327.34,327.5,327.44,18313,MSFT,financial modeling prep
416,416,2023-08-03 15:35:00,327.295,327.27,327.4382,327.4,27426,MSFT,financial modeling prep
417,417,2023-08-03 15:34:00,327.275,327.26,327.34,327.29,21060,MSFT,financial modeling prep
418,418,2023-08-03 15:33:00,327.44,327.2014,327.45,327.275,24403,MSFT,financial modeling prep
419,419,2023-08-03 15:32:00,327.44,327.4,327.57,327.4593,20885,MSFT,financial modeling prep
420,420,2023-08-03 15:31:00,327.43,327.35,327.5651,327.4183,30838,MSFT,financial modeling prep
421,421,2023-08-03 15:30:00,327.46,327.4,327.56,327.44,24785,MSFT,financial modeling prep
422,422,2023-08-03 15:29:00,327.45,327.3501,327.502,327.45,31342,MSFT,financial modeling prep
423,423,2023-08-03 15:28:00,327.63,327.48,327.63,327.48,21442,MSFT,financial modeling prep
424,424,2023-08-03 15:27:00,327.58,327.51,327.78,327.66,27703,MSFT,financial modeling prep
425,425,2023-08-03 15:26:00,327.56,327.495,327.6225,327.58,19044,MSFT,financial modeling prep
426,426,2023-08-03 15:25:00,327.5,327.48,327.64,327.57,46506,MSFT,financial modeling prep
427,427,2023-08-03 15:24:00,327.372,327.34,327.53,327.48,30127,MSFT,financial modeling prep
428,428,2023-08-03 15:23:00,327.23,327.23,327.44,327.37,24517,MSFT,financial modeling prep
429,429,2023-08-03 15:22:00,327.26,327.07,327.28,327.26,34260,MSFT,financial modeling prep
430,430,2023-08-03 15:21:00,327.15,327.14,327.29,327.275,23076,MSFT,financial modeling prep
431,431,2023-08-03 15:20:00,327.15,327.13,327.23,327.1643,23730,MSFT,financial modeling prep
432,432,2023-08-03 15:19:00,326.81,326.76,327.2513,327.19,38085,MSFT,financial modeling prep
433,433,2023-08-03 15:18:00,326.78,326.6628,326.8563,326.835,50465,MSFT,financial modeling prep
434,434,2023-08-03 15:17:00,326.89,326.8,327.0,326.8,45542,MSFT,financial modeling prep
435,435,2023-08-03 15:16:00,326.99,326.87,327.02,326.89,28906,MSFT,financial modeling prep
436,436,2023-08-03 15:15:00,327.155,326.91,327.155,327.02,34238,MSFT,financial modeling prep
437,437,2023-08-03 15:14:00,327.17,326.94,327.19,327.18,61131,MSFT,financial modeling prep
438,438,2023-08-03 15:13:00,327.66,327.16,327.7,327.16,90530,MSFT,financial modeling prep
439,439,2023-08-03 15:12:00,327.59,327.59,327.72,327.6372,35128,MSFT,financial modeling prep
440,440,2023-08-03 15:11:00,327.635,327.57,327.82,327.6,62676,MSFT,financial modeling prep
441,441,2023-08-03 15:10:00,327.675,327.62,327.76,327.635,24290,MSFT,financial modeling prep
442,442,2023-08-03 15:09:00,327.61,327.58,327.72,327.67,30222,MSFT,financial modeling prep
443,443,2023-08-03 15:08:00,327.81,327.5301,327.83,327.65,55463,MSFT,financial modeling prep
444,444,2023-08-03 15:07:00,327.75,327.66,327.81,327.77,20553,MSFT,financial modeling prep
445,445,2023-08-03 15:06:00,327.73,327.63,327.82,327.74,21999,MSFT,financial modeling prep
446,446,2023-08-03 15:05:00,328.04,327.74,328.07,327.74,25632,MSFT,financial modeling prep
447,447,2023-08-03 15:04:00,328.09,328.01,328.15,328.07,10397,MSFT,financial modeling prep
448,448,2023-08-03 15:03:00,328.09,327.98,328.14,328.1104,17276,MSFT,financial modeling prep
449,449,2023-08-03 15:02:00,327.97,327.97,328.13,328.11,23190,MSFT,financial modeling prep
450,450,2023-08-03 15:01:00,328.07,327.9152,328.165,327.95,29450,MSFT,financial modeling prep
451,451,2023-08-03 15:00:00,328.24,328.04,328.24,328.09,25013,MSFT,financial modeling prep
452,452,2023-08-03 14:59:00,328.22,328.06,328.24,328.19,14712,MSFT,financial modeling prep
453,453,2023-08-03 14:58:00,328.2,328.15,328.2408,328.23,14219,MSFT,financial modeling prep
454,454,2023-08-03 14:57:00,328.07,328.05,328.23,328.23,9533,MSFT,financial modeling prep
455,455,2023-08-03 14:56:00,328.145,328.03,328.25,328.07,17684,MSFT,financial modeling prep
456,456,2023-08-03 14:55:00,328.24,328.06,328.298,328.16,39997,MSFT,financial modeling prep
457,457,2023-08-03 14:54:00,328.05,328.05,328.265,328.235,22964,MSFT,financial modeling prep
458,458,2023-08-03 14:53:00,327.88,327.835,328.03,328.03,19329,MSFT,financial modeling prep
459,459,2023-08-03 14:52:00,327.86,327.7696,327.91,327.86,26295,MSFT,financial modeling prep
460,460,2023-08-03 14:51:00,327.63,327.49,327.9,327.84,26852,MSFT,financial modeling prep
461,461,2023-08-03 14:50:00,327.7,327.64,327.74,327.65,17263,MSFT,financial modeling prep
462,462,2023-08-03 14:49:00,327.7601,327.58,327.795,327.66,23589,MSFT,financial modeling prep
463,463,2023-08-03 14:48:00,327.8627,327.72,327.8627,327.79,21598,MSFT,financial modeling prep
464,464,2023-08-03 14:47:00,327.93,327.695,327.93,327.85,18493,MSFT,financial modeling prep
465,465,2023-08-03 14:46:00,327.94,327.94,328.04,327.94,15182,MSFT,financial modeling prep
466,466,2023-08-03 14:45:00,327.94,327.91,328.01,327.9535,15743,MSFT,financial modeling prep
467,467,2023-08-03 14:44:00,327.905,327.81,327.925,327.925,11722,MSFT,financial modeling prep
468,468,2023-08-03 14:43:00,327.92,327.85,327.97,327.88,22757,MSFT,financial modeling prep
469,469,2023-08-03 14:42:00,327.89,327.86,327.96,327.94,12897,MSFT,financial modeling prep
470,470,2023-08-03 14:41:00,327.63,327.59,327.89,327.89,19319,MSFT,financial modeling prep
471,471,2023-08-03 14:40:00,327.6,327.582,327.68,327.68,12442,MSFT,financial modeling prep
472,472,2023-08-03 14:39:00,327.64,327.56,327.73,327.59,10294,MSFT,financial modeling prep
473,473,2023-08-03 14:38:00,327.58,327.58,327.68,327.6279,17242,MSFT,financial modeling prep
474,474,2023-08-03 14:37:00,327.42,327.37,327.5743,327.56,23267,MSFT,financial modeling prep
475,475,2023-08-03 14:36:00,327.65,327.36,327.65,327.41,31101,MSFT,financial modeling prep
476,476,2023-08-03 14:35:00,327.9,327.65,327.93,327.66,30083,MSFT,financial modeling prep
477,477,2023-08-03 14:34:00,327.98,327.8837,327.9899,327.915,17359,MSFT,financial modeling prep
478,478,2023-08-03 14:33:00,328.045,327.885,328.09,327.95,18895,MSFT,financial modeling prep
479,479,2023-08-03 14:32:00,327.92,327.85,328.035,328.035,18800,MSFT,financial modeling prep
480,480,2023-08-03 14:31:00,327.79,327.79,327.96,327.933,15078,MSFT,financial modeling prep
481,481,2023-08-03 14:30:00,327.71,327.69,327.82,327.7762,13630,MSFT,financial modeling prep
482,482,2023-08-03 14:29:00,327.73,327.63,327.78,327.7,10637,MSFT,financial modeling prep
483,483,2023-08-03 14:28:00,327.81,327.58,327.827,327.76,18698,MSFT,financial modeling prep
484,484,2023-08-03 14:27:00,327.74,327.59,327.81,327.81,10799,MSFT,financial modeling prep
485,485,2023-08-03 14:26:00,327.7423,327.71,327.8701,327.7101,19057,MSFT,financial modeling prep
486,486,2023-08-03 14:25:00,327.9619,327.6924,327.9671,327.73,17295,MSFT,financial modeling prep
487,487,2023-08-03 14:24:00,327.97,327.9099,327.9999,327.97,8094,MSFT,financial modeling prep
488,488,2023-08-03 14:23:00,327.87,327.81,327.96,327.95,19129,MSFT,financial modeling prep
489,489,2023-08-03 14:22:00,327.83,327.83,327.9,327.87,9499,MSFT,financial modeling prep
490,490,2023-08-03 14:21:00,327.84,327.7101,327.87,327.77,15540,MSFT,financial modeling prep
491,491,2023-08-03 14:20:00,327.8757,327.73,327.8757,327.83,21638,MSFT,financial modeling prep
492,492,2023-08-03 14:19:00,327.63,327.62,327.87,327.87,26308,MSFT,financial modeling prep
493,493,2023-08-03 14:18:00,327.3645,327.3645,327.65,327.62,13949,MSFT,financial modeling prep
494,494,2023-08-03 14:17:00,327.41,327.31,327.4306,327.37,25099,MSFT,financial modeling prep
495,495,2023-08-03 14:16:00,327.46,327.39,327.57,327.435,21065,MSFT,financial modeling prep
496,496,2023-08-03 14:15:00,327.24,327.24,327.4445,327.425,14202,MSFT,financial modeling prep
497,497,2023-08-03 14:14:00,327.25,327.21,327.3499,327.2462,23231,MSFT,financial modeling prep
498,498,2023-08-03 14:13:00,327.19,327.18,327.27,327.26,12698,MSFT,financial modeling prep
499,499,2023-08-03 14:12:00,327.16,327.1,327.2932,327.18,23923,MSFT,financial modeling prep
500,500,2023-08-03 14:11:00,327.18,327.12,327.3,327.205,33362,MSFT,financial modeling prep
501,501,2023-08-03 14:10:00,327.21,327.03,327.23,327.17,47907,MSFT,financial modeling prep
502,502,2023-08-03 14:09:00,327.25,327.21,327.31,327.2101,27295,MSFT,financial modeling prep
503,503,2023-08-03 14:08:00,327.32,327.23,327.4799,327.262,27421,MSFT,financial modeling prep
504,504,2023-08-03 14:07:00,327.54,327.31,327.54,327.3101,24092,MSFT,financial modeling prep
505,505,2023-08-03 14:06:00,327.4001,327.4001,327.57,327.5525,18757,MSFT,financial modeling prep
506,506,2023-08-03 14:05:00,327.61,327.38,327.65,327.41,27887,MSFT,financial modeling prep
507,507,2023-08-03 14:04:00,327.67,327.53,327.705,327.65,19524,MSFT,financial modeling prep
508,508,2023-08-03 14:03:00,327.6722,327.6101,327.75,327.6637,23848,MSFT,financial modeling prep
509,509,2023-08-03 14:02:00,327.56,327.44,327.69,327.68,34798,MSFT,financial modeling prep
510,510,2023-08-03 14:01:00,327.61,327.5,327.751,327.52,36715,MSFT,financial modeling prep
511,511,2023-08-03 14:00:00,327.74,327.59,327.79,327.6131,27539,MSFT,financial modeling prep
512,512,2023-08-03 13:59:00,327.87,327.68,327.9199,327.7631,27517,MSFT,financial modeling prep
513,513,2023-08-03 13:58:00,327.95,327.82,327.95,327.885,12226,MSFT,financial modeling prep
514,514,2023-08-03 13:57:00,327.83,327.8,328.03,327.9919,16199,MSFT,financial modeling prep
515,515,2023-08-03 13:56:00,327.82,327.78,327.94,327.82,32274,MSFT,financial modeling prep
516,516,2023-08-03 13:55:00,328.21,327.8,328.21,327.82,44527,MSFT,financial modeling prep
517,517,2023-08-03 13:54:00,328.44,328.1931,328.44,328.21,23042,MSFT,financial modeling prep
518,518,2023-08-03 13:53:00,328.33,328.33,328.47,328.47,15697,MSFT,financial modeling prep
519,519,2023-08-03 13:52:00,328.27,328.2512,328.37,328.3,16335,MSFT,financial modeling prep
520,520,2023-08-03 13:51:00,328.26,328.215,328.33,328.295,37154,MSFT,financial modeling prep
521,521,2023-08-03 13:50:00,328.43,328.24,328.48,328.24,27803,MSFT,financial modeling prep
522,522,2023-08-03 13:49:00,328.44,328.435,328.53,328.46,24351,MSFT,financial modeling prep
523,523,2023-08-03 13:48:00,328.315,328.3,328.43,328.42,18208,MSFT,financial modeling prep
524,524,2023-08-03 13:47:00,328.29,328.23,328.35,328.32,21681,MSFT,financial modeling prep
525,525,2023-08-03 13:46:00,328.301,328.2748,328.439,328.3,17903,MSFT,financial modeling prep
526,526,2023-08-03 13:45:00,328.56,328.24,328.56,328.296,51294,MSFT,financial modeling prep
527,527,2023-08-03 13:44:00,328.5794,328.5532,328.7,328.596,15267,MSFT,financial modeling prep
528,528,2023-08-03 13:43:00,328.7399,328.62,328.7399,328.62,9047,MSFT,financial modeling prep
529,529,2023-08-03 13:42:00,328.81,328.7,328.83,328.74,9711,MSFT,financial modeling prep
530,530,2023-08-03 13:41:00,328.77,328.69,328.83,328.8,17590,MSFT,financial modeling prep
531,531,2023-08-03 13:40:00,328.79,328.75,328.89,328.75,14017,MSFT,financial modeling prep
532,532,2023-08-03 13:39:00,328.79,328.73,328.87,328.8,11299,MSFT,financial modeling prep
533,533,2023-08-03 13:38:00,328.62,328.62,328.82,328.785,11339,MSFT,financial modeling prep
534,534,2023-08-03 13:37:00,328.735,328.62,328.81,328.62,19227,MSFT,financial modeling prep
535,535,2023-08-03 13:36:00,328.58,328.5645,328.72,328.72,13408,MSFT,financial modeling prep
536,536,2023-08-03 13:35:00,328.6,328.45,328.64,328.565,25474,MSFT,financial modeling prep
537,537,2023-08-03 13:34:00,328.68,328.6,328.73,328.66,12341,MSFT,financial modeling prep
538,538,2023-08-03 13:33:00,328.62,328.54,328.6814,328.66,20724,MSFT,financial modeling prep
539,539,2023-08-03 13:32:00,328.8532,328.6,328.86,328.62,21192,MSFT,financial modeling prep
540,540,2023-08-03 13:31:00,328.88,328.81,328.96,328.84,18460,MSFT,financial modeling prep
541,541,2023-08-03 13:30:00,328.8208,328.77,328.9,328.85,12049,MSFT,financial modeling prep
542,542,2023-08-03 13:29:00,329.04,328.71,329.04,328.8142,21697,MSFT,financial modeling prep
543,543,2023-08-03 13:28:00,329.11,329.04,329.16,329.05,22752,MSFT,financial modeling prep
544,544,2023-08-03 13:27:00,329.13,329.12,329.2299,329.12,15158,MSFT,financial modeling prep
545,545,2023-08-03 13:26:00,329.08,329.08,329.24,329.13,15078,MSFT,financial modeling prep
546,546,2023-08-03 13:25:00,329.16,329.02,329.225,329.06,22451,MSFT,financial modeling prep
547,547,2023-08-03 13:24:00,329.14,329.11,329.1999,329.17,12268,MSFT,financial modeling prep
548,548,2023-08-03 13:23:00,329.02,328.975,329.18,329.11,13527,MSFT,financial modeling prep
549,549,2023-08-03 13:22:00,329.135,328.95,329.135,329.03,42423,MSFT,financial modeling prep
550,550,2023-08-03 13:21:00,328.9008,328.9008,329.18,329.1632,12073,MSFT,financial modeling prep
551,551,2023-08-03 13:20:00,329.0,328.885,329.11,328.8994,15046,MSFT,financial modeling prep
552,552,2023-08-03 13:19:00,328.955,328.9138,329.04,328.99,13709,MSFT,financial modeling prep
553,553,2023-08-03 13:18:00,328.76,328.76,328.9802,328.88,23820,MSFT,financial modeling prep
554,554,2023-08-03 13:17:00,328.66,328.57,328.83,328.77,30722,MSFT,financial modeling prep
555,555,2023-08-03 13:16:00,328.82,328.62,328.9199,328.62,36447,MSFT,financial modeling prep
556,556,2023-08-03 13:15:00,328.98,328.79,328.98,328.79,30539,MSFT,financial modeling prep
557,557,2023-08-03 13:14:00,329.015,328.9286,329.04,328.93,15506,MSFT,financial modeling prep
558,558,2023-08-03 13:13:00,329.02,328.9,329.03,329.01,16407,MSFT,financial modeling prep
559,559,2023-08-03 13:12:00,328.85,328.85,329.1699,328.9801,18441,MSFT,financial modeling prep
560,560,2023-08-03 13:11:00,328.81,328.81,329.09,328.875,20898,MSFT,financial modeling prep
561,561,2023-08-03 13:10:00,328.86,328.725,328.93,328.7866,11172,MSFT,financial modeling prep
562,562,2023-08-03 13:09:00,328.81,328.72,329.01,328.88,49956,MSFT,financial modeling prep
563,563,2023-08-03 13:08:00,328.93,328.7785,329.0699,328.81,52754,MSFT,financial modeling prep
564,564,2023-08-03 13:07:00,328.92,328.84,329.0,328.92,24135,MSFT,financial modeling prep
565,565,2023-08-03 13:06:00,329.06,328.8762,329.14,328.8762,32240,MSFT,financial modeling prep
566,566,2023-08-03 13:05:00,329.44,329.02,329.4799,329.0269,30137,MSFT,financial modeling prep
567,567,2023-08-03 13:04:00,329.34,329.339,329.49,329.43,24731,MSFT,financial modeling prep
568,568,2023-08-03 13:03:00,329.1,329.06,329.3899,329.36,16039,MSFT,financial modeling prep
569,569,2023-08-03 13:02:00,329.15,329.07,329.28,329.07,20200,MSFT,financial modeling prep
570,570,2023-08-03 13:01:00,329.22,329.05,329.23,329.195,22822,MSFT,financial modeling prep
571,571,2023-08-03 13:00:00,329.19,329.1364,329.31,329.26,28626,MSFT,financial modeling prep
572,572,2023-08-03 12:59:00,329.35,329.1573,329.38,329.1601,18639,MSFT,financial modeling prep
573,573,2023-08-03 12:58:00,329.21,329.19,329.38,329.33,32809,MSFT,financial modeling prep
574,574,2023-08-03 12:57:00,329.14,329.0,329.22,329.12,17371,MSFT,financial modeling prep
575,575,2023-08-03 12:56:00,329.14,329.11,329.21,329.14,14862,MSFT,financial modeling prep
576,576,2023-08-03 12:55:00,329.028,329.02,329.1799,329.15,22433,MSFT,financial modeling prep
577,577,2023-08-03 12:54:00,329.06,329.01,329.17,329.04,22861,MSFT,financial modeling prep
578,578,2023-08-03 12:53:00,329.13,329.05,329.17,329.07,22271,MSFT,financial modeling prep
579,579,2023-08-03 12:52:00,329.17,329.0,329.1899,329.1496,22244,MSFT,financial modeling prep
580,580,2023-08-03 12:51:00,329.165,328.99,329.215,329.1231,31641,MSFT,financial modeling prep
581,581,2023-08-03 12:50:00,329.198,329.07,329.3,329.16,24031,MSFT,financial modeling prep
582,582,2023-08-03 12:49:00,329.14,329.075,329.2342,329.2,14252,MSFT,financial modeling prep
583,583,2023-08-03 12:48:00,329.06,329.0,329.19,329.11,18328,MSFT,financial modeling prep
584,584,2023-08-03 12:47:00,329.1062,328.97,329.239,329.09,24983,MSFT,financial modeling prep
585,585,2023-08-03 12:46:00,329.02,328.995,329.19,329.1,21893,MSFT,financial modeling prep
586,586,2023-08-03 12:45:00,328.68,328.68,329.05,329.05,30543,MSFT,financial modeling prep
587,587,2023-08-03 12:44:00,328.77,328.6844,328.88,328.69,16619,MSFT,financial modeling prep
588,588,2023-08-03 12:43:00,329.01,328.73,329.06,328.76,31921,MSFT,financial modeling prep
589,589,2023-08-03 12:42:00,328.7,328.7,329.01,329.01,17879,MSFT,financial modeling prep
590,590,2023-08-03 12:41:00,328.63,328.56,328.675,328.66,15069,MSFT,financial modeling prep
591,591,2023-08-03 12:40:00,328.38,328.38,328.64,328.6201,14684,MSFT,financial modeling prep
592,592,2023-08-03 12:39:00,328.53,328.36,328.63,328.38,10999,MSFT,financial modeling prep
593,593,2023-08-03 12:38:00,328.67,328.5192,328.68,328.53,11348,MSFT,financial modeling prep
594,594,2023-08-03 12:37:00,328.6712,328.62,328.78,328.66,17111,MSFT,financial modeling prep
595,595,2023-08-03 12:36:00,328.545,328.3983,328.7599,328.67,12254,MSFT,financial modeling prep
596,596,2023-08-03 12:35:00,328.6,328.34,328.75,328.535,26304,MSFT,financial modeling prep
597,597,2023-08-03 12:34:00,328.5,328.4,328.64,328.64,16405,MSFT,financial modeling prep
598,598,2023-08-03 12:33:00,328.61,328.45,328.65,328.51,15617,MSFT,financial modeling prep
599,599,2023-08-03 12:32:00,328.7,328.57,328.7,328.6052,9995,MSFT,financial modeling prep
600,600,2023-08-03 12:31:00,328.4,328.4,328.7699,328.7099,15791,MSFT,financial modeling prep
601,601,2023-08-03 12:30:00,328.645,328.4,328.66,328.4211,52792,MSFT,financial modeling prep
602,602,2023-08-03 12:29:00,328.72,328.5,328.75,328.63,54139,MSFT,financial modeling prep
603,603,2023-08-03 12:28:00,328.81,328.63,328.81,328.7201,25781,MSFT,financial modeling prep
604,604,2023-08-03 12:27:00,328.96,328.8,329.04,328.8213,16843,MSFT,financial modeling prep
605,605,2023-08-03 12:26:00,328.98,328.88,329.0,328.97,13812,MSFT,financial modeling prep
606,606,2023-08-03 12:25:00,328.93,328.8425,328.95,328.95,20412,MSFT,financial modeling prep
607,607,2023-08-03 12:24:00,328.7418,328.7418,328.92,328.905,12604,MSFT,financial modeling prep
608,608,2023-08-03 12:23:00,328.79,328.6596,328.84,328.75,16225,MSFT,financial modeling prep
609,609,2023-08-03 12:22:00,328.88,328.7,328.91,328.7903,17505,MSFT,financial modeling prep
610,610,2023-08-03 12:21:00,328.86,328.8,328.93,328.93,12564,MSFT,financial modeling prep
611,611,2023-08-03 12:20:00,328.77,328.75,328.9,328.8789,28772,MSFT,financial modeling prep
612,612,2023-08-03 12:19:00,328.5,328.5,328.8,328.765,34808,MSFT,financial modeling prep
613,613,2023-08-03 12:18:00,328.38,328.31,328.5,328.5,8273,MSFT,financial modeling prep
614,614,2023-08-03 12:17:00,328.41,328.28,328.41,328.331,6932,MSFT,financial modeling prep
615,615,2023-08-03 12:16:00,328.5115,328.28,328.5115,328.41,23373,MSFT,financial modeling prep
616,616,2023-08-03 12:15:00,328.429,328.38,328.57,328.54,19319,MSFT,financial modeling prep
617,617,2023-08-03 12:14:00,328.4,328.3,328.46,328.4,13322,MSFT,financial modeling prep
618,618,2023-08-03 12:13:00,328.4621,328.3301,328.48,328.409,10960,MSFT,financial modeling prep
619,619,2023-08-03 12:12:00,328.625,328.34,328.625,328.44,18981,MSFT,financial modeling prep
620,620,2023-08-03 12:11:00,328.66,328.43,328.75,328.61,29744,MSFT,financial modeling prep
621,621,2023-08-03 12:10:00,328.64,328.5951,328.735,328.6395,21891,MSFT,financial modeling prep
622,622,2023-08-03 12:09:00,328.52,328.52,328.78,328.6189,15800,MSFT,financial modeling prep
623,623,2023-08-03 12:08:00,328.52,328.49,328.765,328.51,46974,MSFT,financial modeling prep
624,624,2023-08-03 12:07:00,328.4316,328.275,328.5599,328.51,18833,MSFT,financial modeling prep
625,625,2023-08-03 12:06:00,328.41,328.28,328.43,328.395,15416,MSFT,financial modeling prep
626,626,2023-08-03 12:05:00,328.3337,328.26,328.45,328.38,19721,MSFT,financial modeling prep
627,627,2023-08-03 12:04:00,328.375,328.13,328.4,328.31,28726,MSFT,financial modeling prep
628,628,2023-08-03 12:03:00,328.27,328.24,328.43,328.36,29042,MSFT,financial modeling prep
629,629,2023-08-03 12:02:00,328.16,328.085,328.27,328.2495,16207,MSFT,financial modeling prep
630,630,2023-08-03 12:01:00,327.96,327.96,328.22,328.11,21510,MSFT,financial modeling prep
631,631,2023-08-03 12:00:00,328.11,327.93,328.135,327.93,39536,MSFT,financial modeling prep
632,632,2023-08-03 11:59:00,328.16,328.07,328.205,328.14,21199,MSFT,financial modeling prep
633,633,2023-08-03 11:58:00,328.28,328.07,328.3,328.16,26172,MSFT,financial modeling prep
634,634,2023-08-03 11:57:00,328.3601,328.175,328.44,328.29,29618,MSFT,financial modeling prep
635,635,2023-08-03 11:56:00,328.65,328.38,328.7474,328.39,33144,MSFT,financial modeling prep
636,636,2023-08-03 11:55:00,328.9733,328.55,328.9733,328.6548,20295,MSFT,financial modeling prep
637,637,2023-08-03 11:54:00,328.99,328.91,329.0541,328.99,16385,MSFT,financial modeling prep
638,638,2023-08-03 11:53:00,329.221,328.88,329.221,328.98,18691,MSFT,financial modeling prep
639,639,2023-08-03 11:52:00,329.16,329.05,329.3199,329.2231,31873,MSFT,financial modeling prep
640,640,2023-08-03 11:51:00,328.95,328.92,329.1827,329.1501,37588,MSFT,financial modeling prep
641,641,2023-08-03 11:50:00,328.725,328.725,328.95,328.9332,46883,MSFT,financial modeling prep
642,642,2023-08-03 11:49:00,328.56,328.52,328.74,328.725,21000,MSFT,financial modeling prep
643,643,2023-08-03 11:48:00,328.39,328.25,328.51,328.49,19901,MSFT,financial modeling prep
644,644,2023-08-03 11:47:00,328.31,328.31,328.49,328.41,15715,MSFT,financial modeling prep
645,645,2023-08-03 11:46:00,328.1901,328.19,328.34,328.28,17693,MSFT,financial modeling prep
646,646,2023-08-03 11:45:00,328.6,328.1553,328.62,328.23,38674,MSFT,financial modeling prep
647,647,2023-08-03 11:44:00,328.56,328.42,328.629,328.61,20815,MSFT,financial modeling prep
648,648,2023-08-03 11:43:00,328.6,328.52,328.7358,328.56,11822,MSFT,financial modeling prep
649,649,2023-08-03 11:42:00,328.61,328.4162,328.655,328.61,25423,MSFT,financial modeling prep
650,650,2023-08-03 11:41:00,328.52,328.52,328.73,328.58,18060,MSFT,financial modeling prep
651,651,2023-08-03 11:40:00,328.53,328.5,328.59,328.537,25379,MSFT,financial modeling prep
652,652,2023-08-03 11:39:00,328.74,328.55,328.76,328.5588,17049,MSFT,financial modeling prep
653,653,2023-08-03 11:38:00,328.46,328.46,328.8,328.74,35257,MSFT,financial modeling prep
654,654,2023-08-03 11:37:00,328.52,328.26,328.56,328.4201,27854,MSFT,financial modeling prep
655,655,2023-08-03 11:36:00,328.37,328.36,328.54,328.47,20758,MSFT,financial modeling prep
656,656,2023-08-03 11:35:00,328.69,328.379,328.72,328.39,27493,MSFT,financial modeling prep
657,657,2023-08-03 11:34:00,328.66,328.47,328.706,328.66,25649,MSFT,financial modeling prep
658,658,2023-08-03 11:33:00,328.63,328.5615,328.79,328.6922,27943,MSFT,financial modeling prep
659,659,2023-08-03 11:32:00,328.66,328.53,328.76,328.63,20187,MSFT,financial modeling prep
660,660,2023-08-03 11:31:00,328.99,328.61,329.06,328.62,29022,MSFT,financial modeling prep
661,661,2023-08-03 11:30:00,328.84,328.775,329.0,328.97,35880,MSFT,financial modeling prep
662,662,2023-08-03 11:29:00,329.06,328.75,329.13,328.84,23606,MSFT,financial modeling prep
663,663,2023-08-03 11:28:00,328.96,328.9,329.23,329.11,33818,MSFT,financial modeling prep
664,664,2023-08-03 11:27:00,328.98,328.81,329.06,328.97,30729,MSFT,financial modeling prep
665,665,2023-08-03 11:26:00,329.14,328.94,329.241,329.06,37250,MSFT,financial modeling prep
666,666,2023-08-03 11:25:00,329.253,329.12,329.32,329.15,27329,MSFT,financial modeling prep
667,667,2023-08-03 11:24:00,329.18,329.16,329.28,329.25,26202,MSFT,financial modeling prep
668,668,2023-08-03 11:23:00,329.27,328.99,329.2702,329.17,24471,MSFT,financial modeling prep
669,669,2023-08-03 11:22:00,329.3499,329.145,329.37,329.25,30637,MSFT,financial modeling prep
670,670,2023-08-03 11:21:00,329.62,329.23,329.69,329.33,41189,MSFT,financial modeling prep
671,671,2023-08-03 11:20:00,329.6884,329.55,329.8499,329.62,49606,MSFT,financial modeling prep
672,672,2023-08-03 11:19:00,329.48,329.4501,329.88,329.705,75933,MSFT,financial modeling prep
673,673,2023-08-03 11:18:00,329.45,329.3,329.66,329.48,73030,MSFT,financial modeling prep
674,674,2023-08-03 11:17:00,329.15,329.07,329.5286,329.461,128407,MSFT,financial modeling prep
675,675,2023-08-03 11:16:00,328.95,328.825,329.28,329.2,125655,MSFT,financial modeling prep
676,676,2023-08-03 11:15:00,328.86,328.5779,328.95,328.9483,43511,MSFT,financial modeling prep
677,677,2023-08-03 11:14:00,328.57,328.57,328.86,328.85,35580,MSFT,financial modeling prep
678,678,2023-08-03 11:13:00,328.64,328.58,328.75,328.6,32377,MSFT,financial modeling prep
679,679,2023-08-03 11:12:00,328.655,328.56,328.89,328.68,82621,MSFT,financial modeling prep
680,680,2023-08-03 11:11:00,328.31,328.21,328.69,328.63,44436,MSFT,financial modeling prep
681,681,2023-08-03 11:10:00,328.46,328.115,328.48,328.315,24113,MSFT,financial modeling prep
682,682,2023-08-03 11:09:00,328.3,328.2,328.54,328.4365,31578,MSFT,financial modeling prep
683,683,2023-08-03 11:08:00,328.2,328.05,328.39,328.29,30041,MSFT,financial modeling prep
684,684,2023-08-03 11:07:00,328.29,328.105,328.3499,328.16,24445,MSFT,financial modeling prep
685,685,2023-08-03 11:06:00,328.3277,328.27,328.5,328.31,25604,MSFT,financial modeling prep
686,686,2023-08-03 11:05:00,328.21,328.095,328.42,328.37,25482,MSFT,financial modeling prep
687,687,2023-08-03 11:04:00,328.15,328.12,328.28,328.175,30417,MSFT,financial modeling prep
688,688,2023-08-03 11:03:00,328.13,328.01,328.2,328.1348,31052,MSFT,financial modeling prep
689,689,2023-08-03 11:02:00,328.34,328.05,328.35,328.16,24042,MSFT,financial modeling prep
